pr,Year,Month,Country
9.93278,1963,7,MAR
5.79261,1963,8,MAR
11.7499,1963,9,MAR
3.42552,1963,10,MAR
23.2974,1963,11,MAR
111.033,1963,12,MAR
33.496,1964,1,MAR
25.6868,1964,2,MAR
33.0577,1964,3,MAR
45.8457,1964,4,MAR
14.7641,1964,5,MAR
8.46612,1964,6,MAR
2.7227,1964,7,MAR
1.61278,1964,8,MAR
11.3804,1964,9,MAR
2.47985,1964,10,MAR
31.028,1964,11,MAR
89.0657,1964,12,MAR
61.4128,1965,1,MAR
95.3301,1965,2,MAR
28.8211,1965,3,MAR
68.4252,1965,4,MAR
8.28319,1965,5,MAR
12.4365,1965,6,MAR
2.25437,1965,7,MAR
12.729,1965,8,MAR
24.3533,1965,9,MAR
54.879,1965,10,MAR
45.0566,1965,11,MAR
16.8456,1965,12,MAR
7.36254,1966,1,MAR
28.1325,1966,2,MAR
44.3647,1966,3,MAR
6.56726,1966,4,MAR
21.2628,1966,5,MAR
1.36745,1966,6,MAR
1.04639,1966,7,MAR
2.25655,1966,8,MAR
13.5643,1966,9,MAR
44.5189,1966,10,MAR
59.7812,1966,11,MAR
2.88526,1966,12,MAR
8.36461,1967,1,MAR
53.6177,1967,2,MAR
28.7139,1967,3,MAR
61.259,1967,4,MAR
35.6648,1967,5,MAR
13.687,1967,6,MAR
0.68104,1967,7,MAR
1.50237,1967,8,MAR
22.0233,1967,9,MAR
42.2822,1967,10,MAR
103.353,1967,11,MAR
42.1283,1967,12,MAR
5.0176,1968,1,MAR
66.4622,1968,2,MAR
58.2568,1968,3,MAR
51.7877,1968,4,MAR
20.8657,1968,5,MAR
10.5919,1968,6,MAR
8.73123,1968,7,MAR
6.35475,1968,8,MAR
3.30311,1968,9,MAR
1.03611,1968,10,MAR
67.5077,1968,11,MAR
48.3865,1968,12,MAR
47.4393,1969,1,MAR
106.41,1969,2,MAR
33.3321,1969,3,MAR
31.8002,1969,4,MAR
15.649,1969,5,MAR
17.279,1969,6,MAR
8.52198,1969,7,MAR
9.88201,1969,8,MAR
10.1019,1969,9,MAR
30.3533,1969,10,MAR
73.1363,1969,11,MAR
38.347,1969,12,MAR
88.6737,1970,1,MAR
20.4513,1970,2,MAR
35.2818,1970,3,MAR
11.4062,1970,4,MAR
18.6194,1970,5,MAR
7.26709,1970,6,MAR
0.1219,1970,7,MAR
0.9425,1970,8,MAR
4.18191,1970,9,MAR
33.3314,1970,10,MAR
27.1579,1970,11,MAR
82.4239,1970,12,MAR
51.0588,1971,1,MAR
17.219,1971,2,MAR
64.2862,1971,3,MAR
90.958,1971,4,MAR
35.3528,1971,5,MAR
9.7486,1971,6,MAR
4.76733,1971,7,MAR
3.05023,1971,8,MAR
9.53722,1971,9,MAR
14.3497,1971,10,MAR
60.7628,1971,11,MAR
38.9323,1971,12,MAR
52.1885,1972,1,MAR
57.3713,1972,2,MAR
45.0782,1972,3,MAR
24.3933,1972,4,MAR
23.0577,1972,5,MAR
2.28861,1972,6,MAR
0.59943,1972,7,MAR
0.27153,1972,8,MAR
22.2405,1972,9,MAR
45.6878,1972,10,MAR
45.1079,1972,11,MAR
48.7456,1972,12,MAR
27.1154,1973,1,MAR
37.8898,1973,2,MAR
33.094,1973,3,MAR
33.5113,1973,4,MAR
8.47957,1973,5,MAR
7.29928,1973,6,MAR
1.0428,1973,7,MAR
10.4709,1973,8,MAR
3.073,1973,9,MAR
6.14139,1973,10,MAR
47.8981,1973,11,MAR
75.8356,1973,12,MAR
6.43902,1974,1,MAR
47.7663,1974,2,MAR
87.2495,1974,3,MAR
70.662,1974,4,MAR
10.6349,1974,5,MAR
14.6001,1974,6,MAR
8.41416,1974,7,MAR
1.19261,1974,8,MAR
6.66979,1974,9,MAR
9.7808,1974,10,MAR
8.96649,1974,11,MAR
5.61508,1974,12,MAR
25.0745,1975,1,MAR
34.0156,1975,2,MAR
36.1547,1975,3,MAR
78.061,1975,4,MAR
31.9345,1975,5,MAR
8.85071,1975,6,MAR
1.04108,1975,7,MAR
4.48229,1975,8,MAR
5.19513,1975,9,MAR
2.02379,1975,10,MAR
17.4477,1975,11,MAR
43.6714,1975,12,MAR
21.9849,1976,1,MAR
40.3318,1976,2,MAR
42.6813,1976,3,MAR
87.5868,1976,4,MAR
79.358,1976,5,MAR
18.3406,1976,6,MAR
6.05498,1976,7,MAR
5.47282,1976,8,MAR
23.4492,1976,9,MAR
45.6521,1976,10,MAR
5.50363,1976,11,MAR
57.6023,1976,12,MAR
72.6146,1977,1,MAR
25.2784,1977,2,MAR
15.2858,1977,3,MAR
35.1845,1977,4,MAR
27.3705,1977,5,MAR
3.32875,1977,6,MAR
0.97668,1977,7,MAR
0.87589,1977,8,MAR
12.2589,1977,9,MAR
41.901,1977,10,MAR
36.0832,1977,11,MAR
61.9322,1977,12,MAR
42.8973,1978,1,MAR
58.4967,1978,2,MAR
11.4791,1978,3,MAR
44.4044,1978,4,MAR
25.2705,1978,5,MAR
4.18639,1978,6,MAR
0,1978,7,MAR
9.9963,1978,8,MAR
4.0218,1978,9,MAR
15.4984,1978,10,MAR
9.1197,1978,11,MAR
39.8499,1978,12,MAR
82.6806,1979,1,MAR
73.0746,1979,2,MAR
18.3695,1979,3,MAR
10.5276,1979,4,MAR
12.4001,1979,5,MAR
6.80349,1979,6,MAR
2.38926,1979,7,MAR
0.94706,1979,8,MAR
18.8982,1979,9,MAR
91.5671,1979,10,MAR
10.3668,1979,11,MAR
8.13732,1979,12,MAR
49.0248,1980,1,MAR
33.9986,1980,2,MAR
80.4499,1980,3,MAR
22.3489,1980,4,MAR
14.0205,1980,5,MAR
3.31926,1980,6,MAR
0.00236,1980,7,MAR
4.47396,1980,8,MAR
15.0765,1980,9,MAR
19.3326,1980,10,MAR
52.3223,1980,11,MAR
31.4133,1980,12,MAR
13.318,1981,1,MAR
46.8348,1981,2,MAR
22.9638,1981,3,MAR
25.7337,1981,4,MAR
8.57705,1981,5,MAR
10.231,1981,6,MAR
1.27524,1981,7,MAR
2.84231,1981,8,MAR
5.17056,1981,9,MAR
6.26349,1981,10,MAR
4.96482,1981,11,MAR
25.3579,1981,12,MAR
42.4361,1982,1,MAR
42.1213,1982,2,MAR
34.4458,1982,3,MAR
60.7598,1982,4,MAR
51.5249,1982,5,MAR
6.86721,1982,6,MAR
3.51496,1982,7,MAR
6.66211,1982,8,MAR
5.01953,1982,9,MAR
15.9029,1982,10,MAR
27.4272,1982,11,MAR
16.4569,1982,12,MAR
0.83028,1983,1,MAR
44.6188,1983,2,MAR
15.527,1983,3,MAR
12.2494,1983,4,MAR
22.3175,1983,5,MAR
0.45814,1983,6,MAR
1.74964,1983,7,MAR
3.44922,1983,8,MAR
0.7188,1983,9,MAR
9.81743,1983,10,MAR
45.7307,1983,11,MAR
30.8211,1983,12,MAR
9.86124,1984,1,MAR
2.95308,1984,2,MAR
9.30954,1984,3,MAR
22.2231,1984,4,MAR
31.0928,1984,5,MAR
2.99105,1984,6,MAR
1.54094,1984,7,MAR
0.93911,1984,8,MAR
5.12275,1984,9,MAR
2.30042,1984,10,MAR
54.2757,1984,11,MAR
8.68076,1984,12,MAR
83.0222,1985,1,MAR
30.8958,1985,2,MAR
10.6443,1985,3,MAR
55.2822,1985,4,MAR
30.9587,1985,5,MAR
1.53789,1985,6,MAR
2.17223,1985,7,MAR
3.14152,1985,8,MAR
7.92371,1985,9,MAR
6.21915,1985,10,MAR
58.7537,1985,11,MAR
44.0055,1985,12,MAR
31.5112,1986,1,MAR
55.4422,1986,2,MAR
29.2879,1986,3,MAR
23.0015,1986,4,MAR
12.473,1986,5,MAR
11.6792,1986,6,MAR
1.16446,1986,7,MAR
4.83042,1986,8,MAR
17.3098,1986,9,MAR
28.281,1986,10,MAR
31.4784,1986,11,MAR
7.8783,1986,12,MAR
49.1531,1987,1,MAR
46.9198,1987,2,MAR
15.2248,1987,3,MAR
9.55824,1987,4,MAR
20.809,1987,5,MAR
6.6778,1987,6,MAR
3.69895,1987,7,MAR
5.20328,1987,8,MAR
21.4844,1987,9,MAR
42.3527,1987,10,MAR
55.707,1987,11,MAR
64.9989,1987,12,MAR
60.479,1988,1,MAR
87.7147,1988,2,MAR
51.9936,1988,3,MAR
8.90316,1988,4,MAR
19.5547,1988,5,MAR
8.6393,1988,6,MAR
0.82108,1988,7,MAR
0.82676,1988,8,MAR
4.40135,1988,9,MAR
43.8312,1988,10,MAR
95.2911,1988,11,MAR
2.238,1988,12,MAR
45.2628,1989,1,MAR
57.8602,1989,2,MAR
34.4392,1989,3,MAR
40.3186,1989,4,MAR
9.543,1989,5,MAR
10.3875,1989,6,MAR
4.72138,1989,7,MAR
11.3313,1989,8,MAR
17.3927,1989,9,MAR
32.1746,1989,10,MAR
62.8801,1989,11,MAR
63.6868,1989,12,MAR
26.7829,1990,1,MAR
0.86343,1990,2,MAR
59.9637,1990,3,MAR
37.2165,1990,4,MAR
19.0913,1990,5,MAR
2.25353,1990,6,MAR
4.96514,1990,7,MAR
7.18465,1990,8,MAR
10.2195,1990,9,MAR
9.85742,1990,10,MAR
17.3994,1990,11,MAR
80.9309,1990,12,MAR
8.32534,1991,1,MAR
70.4603,1991,2,MAR
75.7199,1991,3,MAR
19.8224,1991,4,MAR
9.90102,1991,5,MAR
10.5088,1991,6,MAR
7.95182,1991,7,MAR
12.7043,1991,8,MAR
24.2494,1991,9,MAR
30.2809,1991,10,MAR
12.2819,1991,11,MAR
48.8621,1991,12,MAR
4.18284,1992,1,MAR
58.8561,1992,2,MAR
52.0351,1992,3,MAR
32.2086,1992,4,MAR
32.1745,1992,5,MAR
19.2995,1992,6,MAR
5.79405,1992,7,MAR
5.35047,1992,8,MAR
1.55574,1992,9,MAR
18.3355,1992,10,MAR
12.3182,1992,11,MAR
43.6914,1992,12,MAR
24.3379,1993,1,MAR
37.8374,1993,2,MAR
38.3697,1993,3,MAR
22.3681,1993,4,MAR
17.3371,1993,5,MAR
1.97194,1993,6,MAR
4.04605,1993,7,MAR
3.04625,1993,8,MAR
5.44275,1993,9,MAR
38.9348,1993,10,MAR
65.215,1993,11,MAR
19.4886,1993,12,MAR
52.4189,1994,1,MAR
43.0423,1994,2,MAR
37.2008,1994,3,MAR
5.39013,1994,4,MAR
7.18101,1994,5,MAR
1.15725,1994,6,MAR
2.33908,1994,7,MAR
4.07139,1994,8,MAR
15.7095,1994,9,MAR
36.0849,1994,10,MAR
23.8455,1994,11,MAR
3.49898,1994,12,MAR
2.80735,1995,1,MAR
22.3264,1995,2,MAR
62.7276,1995,3,MAR
48.0823,1995,4,MAR
1.54816,1995,5,MAR
7.20752,1995,6,MAR
2.02121,1995,7,MAR
5.50793,1995,8,MAR
10.8931,1995,9,MAR
23.7381,1995,10,MAR
24.3887,1995,11,MAR
69.792,1995,12,MAR
115.079,1996,1,MAR
67.706,1996,2,MAR
93.7789,1996,3,MAR
24.8591,1996,4,MAR
31.9526,1996,5,MAR
12.8846,1996,6,MAR
7.53281,1996,7,MAR
1.01262,1996,8,MAR
20.9872,1996,9,MAR
9.20187,1996,10,MAR
19.2428,1996,11,MAR
126.113,1996,12,MAR
63.2989,1997,1,MAR
0.82412,1997,2,MAR
38.6182,1997,3,MAR
70.3826,1997,4,MAR
15.8201,1997,5,MAR
3.02797,1997,6,MAR
1.2554,1997,7,MAR
12.0467,1997,8,MAR
28.3627,1997,9,MAR
16.2121,1997,10,MAR
38.1449,1997,11,MAR
44.029,1997,12,MAR
40.0729,1998,1,MAR
62.6632,1998,2,MAR
26.1755,1998,3,MAR
9.4301,1998,4,MAR
16.3102,1998,5,MAR
10.5771,1998,6,MAR
0.08893,1998,7,MAR
3.63218,1998,8,MAR
12.2146,1998,9,MAR
5.60118,1998,10,MAR
5.31893,1998,11,MAR
31.0867,1998,12,MAR
57.9713,1999,1,MAR
30.8529,1999,2,MAR
34.1856,1999,3,MAR
5.50128,1999,4,MAR
7.66157,1999,5,MAR
0.82812,1999,6,MAR
0.86367,1999,7,MAR
14.0914,1999,8,MAR
15.334,1999,9,MAR
65.1643,1999,10,MAR
23.324,1999,11,MAR
31.8193,1999,12,MAR
18.1195,2000,1,MAR
1.40886,2000,2,MAR
2.02012,2000,3,MAR
34.5634,2000,4,MAR
19.7561,2000,5,MAR
4.3968,2000,6,MAR
1.95878,2000,7,MAR
3.87288,2000,8,MAR
10.9923,2000,9,MAR
39.4523,2000,10,MAR
17.2321,2000,11,MAR
63.2283,2000,12,MAR
29.1098,2001,1,MAR
11.099,2001,2,MAR
11.2461,2001,3,MAR
2.85401,2001,4,MAR
10.5651,2001,5,MAR
3.11939,2001,6,MAR
0.11785,2001,7,MAR
6.64031,2001,8,MAR
12.9933,2001,9,MAR
15.9355,2001,10,MAR
19.2939,2001,11,MAR
72.8384,2001,12,MAR
2.63821,2002,1,MAR
14.6396,2002,2,MAR
94.8919,2002,3,MAR
83.6791,2002,4,MAR
17.0486,2002,5,MAR
0.73977,2002,6,MAR
0.0426,2002,7,MAR
9.4567,2002,8,MAR
4.86559,2002,9,MAR
19.7912,2002,10,MAR
74.7627,2002,11,MAR
38.1378,2002,12,MAR
31.8509,2003,1,MAR
26.3179,2003,2,MAR
58.4873,2003,3,MAR
21.9857,2003,4,MAR
10.2471,2003,5,MAR
10.6334,2003,6,MAR
6.13255,2003,7,MAR
5.89262,2003,8,MAR
7.08687,2003,9,MAR
69.6663,2003,10,MAR
46.5532,2003,11,MAR
56.3125,2003,12,MAR
4.98486,2004,1,MAR
35.9237,2004,2,MAR
43.1006,2004,3,MAR
30.4624,2004,4,MAR
38.8324,2004,5,MAR
5.53945,2004,6,MAR
7.16938,2004,7,MAR
4.13382,2004,8,MAR
5.34788,2004,9,MAR
30.7179,2004,10,MAR
29.1037,2004,11,MAR
53.1976,2004,12,MAR
5.0913,2005,1,MAR
52.2624,2005,2,MAR
27.2969,2005,3,MAR
2.54304,2005,4,MAR
4.2873,2005,5,MAR
5.5927,2005,6,MAR
0.29375,2005,7,MAR
5.39121,2005,8,MAR
9.96505,2005,9,MAR
27.225,2005,10,MAR
44.54,2005,11,MAR
46.3169,2005,12,MAR
83.5679,2006,1,MAR
46.1467,2006,2,MAR
19.9843,2006,3,MAR
26.1756,2006,4,MAR
49.5977,2006,5,MAR
5.04743,2006,6,MAR
3.85733,2006,7,MAR
1.79022,2006,8,MAR
11.7032,2006,9,MAR
31.0942,2006,10,MAR
24.001,2006,11,MAR
44.2738,2006,12,MAR
28.7711,2007,1,MAR
22.2134,2007,2,MAR
13.5067,2007,3,MAR
48.1148,2007,4,MAR
8.89626,2007,5,MAR
0.11183,2007,6,MAR
3.10385,2007,7,MAR
8.34035,2007,8,MAR
10.1629,2007,9,MAR
29.4441,2007,10,MAR
37.1255,2007,11,MAR
16.9118,2007,12,MAR
28.0253,2008,1,MAR
65.6464,2008,2,MAR
19.0769,2008,3,MAR
19.7263,2008,4,MAR
16.3845,2008,5,MAR
4.31471,2008,6,MAR
6.28373,2008,7,MAR
5.58466,2008,8,MAR
35.1048,2008,9,MAR
56.2137,2008,10,MAR
40.4643,2008,11,MAR
50.9135,2008,12,MAR
49.1248,2009,1,MAR
71.9549,2009,2,MAR
66.0803,2009,3,MAR
15.9933,2009,4,MAR
3.31372,2009,5,MAR
10.5381,2009,6,MAR
5.10566,2009,7,MAR
1.56359,2009,8,MAR
35.4,2009,9,MAR
6.51396,2009,10,MAR
10.4545,2009,11,MAR
84.4265,2009,12,MAR
71.2157,2010,1,MAR
106.346,2010,2,MAR
47.1742,2010,3,MAR
25.3274,2010,4,MAR
9.25487,2010,5,MAR
7.16878,2010,6,MAR
11.6855,2010,7,MAR
14.7594,2010,8,MAR
10.0928,2010,9,MAR
32.4518,2010,10,MAR
60.1971,2010,11,MAR
36.7755,2010,12,MAR
34.0618,2011,1,MAR
17.4338,2011,2,MAR
57.5402,2011,3,MAR
57.6182,2011,4,MAR
58.3685,2011,5,MAR
15.4316,2011,6,MAR
1.31639,2011,7,MAR
12.4547,2011,8,MAR
2.79429,2011,9,MAR
28.5319,2011,10,MAR
67.7881,2011,11,MAR
9.63637,2011,12,MAR
20.2132,2012,1,MAR
6.16979,2012,2,MAR
74.315,2012,3,MAR
59.1789,2012,4,MAR
4.0012,2012,5,MAR
2.1811,2012,6,MAR
1.53579,2012,7,MAR
3.04571,2012,8,MAR
29.929,2012,9,MAR
62.2579,2012,10,MAR
64.2188,2012,11,MAR
5.55428,2012,12,MAR
23.4774,2013,1,MAR
16.884,2013,2,MAR
78.6341,2013,3,MAR
16.144,2013,4,MAR
12.1948,2013,5,MAR
5.68809,2013,6,MAR
3.42241,2013,7,MAR
4.60476,2013,8,MAR
21.6489,2013,9,MAR
4.82621,2013,10,MAR
22.9093,2013,11,MAR
39.3864,2013,12,MAR
52.5103,2014,1,MAR
20.6785,2014,2,MAR
21.7763,2014,3,MAR
12.071,2014,4,MAR
14.9705,2014,5,MAR
3.72943,2014,6,MAR
2.64341,2014,7,MAR
10.2946,2014,8,MAR
23.0151,2014,9,MAR
9.34752,2014,10,MAR
108.401,2014,11,MAR
23.2793,2014,12,MAR
37.5741,2015,1,MAR
40.5859,2015,2,MAR
40.4514,2015,3,MAR
8.25725,2015,4,MAR
22.6222,2015,5,MAR
3.44839,2015,6,MAR
6.88488,2015,7,MAR
10.6842,2015,8,MAR
28.2994,2015,9,MAR
18.8999,2015,10,MAR
8.07378,2015,11,MAR
2.46587,2015,12,MAR
22.9768,1901,1,ARM
18.5158,1901,2,ARM
30.7532,1901,3,ARM
45.9907,1901,4,ARM
122.551,1901,5,ARM
82.2933,1901,6,ARM
16.9377,1901,7,ARM
23.4634,1901,8,ARM
54.5917,1901,9,ARM
102.75,1901,10,ARM
43.8187,1901,11,ARM
19.0364,1901,12,ARM
14.2745,1902,1,ARM
23.5108,1902,2,ARM
36.6883,1902,3,ARM
50.7366,1902,4,ARM
81.8591,1902,5,ARM
54.8267,1902,6,ARM
32.475,1902,7,ARM
46.972,1902,8,ARM
47.8006,1902,9,ARM
44.6835,1902,10,ARM
38.1977,1902,11,ARM
10.3671,1902,12,ARM
28.2033,1903,1,ARM
35.1768,1903,2,ARM
28.8168,1903,3,ARM
48.7833,1903,4,ARM
66.663,1903,5,ARM
67.074,1903,6,ARM
60.0354,1903,7,ARM
36.0169,1903,8,ARM
18.7692,1903,9,ARM
16.5756,1903,10,ARM
21.237,1903,11,ARM
27.1546,1903,12,ARM
19.413,1904,1,ARM
12.7953,1904,2,ARM
51.4614,1904,3,ARM
56.2587,1904,4,ARM
123.219,1904,5,ARM
80.2984,1904,6,ARM
53.2513,1904,7,ARM
40.8498,1904,8,ARM
52.1746,1904,9,ARM
58.89,1904,10,ARM
49.1237,1904,11,ARM
43.2852,1904,12,ARM
28.8713,1905,1,ARM
12.5199,1905,2,ARM
34.6377,1905,3,ARM
51.856,1905,4,ARM
72.8724,1905,5,ARM
65.9194,1905,6,ARM
49.2725,1905,7,ARM
59.9557,1905,8,ARM
20.6077,1905,9,ARM
37.8944,1905,10,ARM
17.4077,1905,11,ARM
40.3581,1905,12,ARM
20.2315,1906,1,ARM
18.5133,1906,2,ARM
24.9002,1906,3,ARM
25.66,1906,4,ARM
82.9614,1906,5,ARM
53.8881,1906,6,ARM
77.1969,1906,7,ARM
34.79,1906,8,ARM
25.4884,1906,9,ARM
24.0793,1906,10,ARM
37.9238,1906,11,ARM
41.7285,1906,12,ARM
23.6131,1907,1,ARM
24.6927,1907,2,ARM
36.5038,1907,3,ARM
39.5289,1907,4,ARM
48.1614,1907,5,ARM
44.0617,1907,6,ARM
66.3486,1907,7,ARM
28.1408,1907,8,ARM
55.5715,1907,9,ARM
33.8071,1907,10,ARM
64.9591,1907,11,ARM
15.0767,1907,12,ARM
34.3127,1908,1,ARM
13.3776,1908,2,ARM
46.33,1908,3,ARM
60.724,1908,4,ARM
78.9927,1908,5,ARM
73.0532,1908,6,ARM
23.0068,1908,7,ARM
13.8258,1908,8,ARM
33.0815,1908,9,ARM
32.3162,1908,10,ARM
58.126,1908,11,ARM
28.8492,1908,12,ARM
17.9394,1909,1,ARM
25.2779,1909,2,ARM
33.8998,1909,3,ARM
46.4191,1909,4,ARM
52.8644,1909,5,ARM
104.208,1909,6,ARM
22.2972,1909,7,ARM
75.9553,1909,8,ARM
59.6848,1909,9,ARM
59.8853,1909,10,ARM
27.2023,1909,11,ARM
11.3468,1909,12,ARM
21.4023,1910,1,ARM
23.7461,1910,2,ARM
28.0648,1910,3,ARM
68.9955,1910,4,ARM
107.238,1910,5,ARM
57.6309,1910,6,ARM
40.7441,1910,7,ARM
32.1231,1910,8,ARM
77.8901,1910,9,ARM
13.8663,1910,10,ARM
32.3335,1910,11,ARM
7.54577,1910,12,ARM
17.7928,1911,1,ARM
14.8636,1911,2,ARM
38.4774,1911,3,ARM
68.9113,1911,4,ARM
100.899,1911,5,ARM
75.1723,1911,6,ARM
25.1181,1911,7,ARM
34.3276,1911,8,ARM
34.9505,1911,9,ARM
27.1618,1911,10,ARM
23.9457,1911,11,ARM
19.4163,1911,12,ARM
13.8592,1912,1,ARM
33.4023,1912,2,ARM
37.073,1912,3,ARM
71.7474,1912,4,ARM
110.731,1912,5,ARM
63.0795,1912,6,ARM
60.7148,1912,7,ARM
31.7847,1912,8,ARM
10.2904,1912,9,ARM
88.7091,1912,10,ARM
21.8559,1912,11,ARM
18.8045,1912,12,ARM
30.8221,1913,1,ARM
29.1955,1913,2,ARM
27.3761,1913,3,ARM
48.871,1913,4,ARM
102.918,1913,5,ARM
27.3737,1913,6,ARM
41.603,1913,7,ARM
4.76624,1913,8,ARM
34.9312,1913,9,ARM
42.3704,1913,10,ARM
34.0862,1913,11,ARM
14.5521,1913,12,ARM
29.6801,1914,1,ARM
4.17177,1914,2,ARM
33.1863,1914,3,ARM
78.6826,1914,4,ARM
80.5396,1914,5,ARM
110.27,1914,6,ARM
55.307,1914,7,ARM
27.7437,1914,8,ARM
37.5457,1914,9,ARM
50.8088,1914,10,ARM
49.9893,1914,11,ARM
22.9912,1914,12,ARM
18.0647,1915,1,ARM
17.2221,1915,2,ARM
62.6277,1915,3,ARM
95.6303,1915,4,ARM
86.2645,1915,5,ARM
148.818,1915,6,ARM
69.7095,1915,7,ARM
40.9863,1915,8,ARM
19.2618,1915,9,ARM
38.6477,1915,10,ARM
12.6422,1915,11,ARM
11.2141,1915,12,ARM
11.7058,1916,1,ARM
28.139,1916,2,ARM
24.5499,1916,3,ARM
61.8516,1916,4,ARM
118.21,1916,5,ARM
57.6287,1916,6,ARM
44.6293,1916,7,ARM
19.7216,1916,8,ARM
58.648,1916,9,ARM
8.70842,1916,10,ARM
24.1274,1916,11,ARM
23.0627,1916,12,ARM
13.3161,1917,1,ARM
28.4947,1917,2,ARM
28.0558,1917,3,ARM
53.5541,1917,4,ARM
78.33,1917,5,ARM
38.1164,1917,6,ARM
9.10844,1917,7,ARM
63.1972,1917,8,ARM
21.1673,1917,9,ARM
22.193,1917,10,ARM
27.4045,1917,11,ARM
10.2325,1917,12,ARM
10.8469,1918,1,ARM
24.2822,1918,2,ARM
11.9973,1918,3,ARM
68.4667,1918,4,ARM
98.6381,1918,5,ARM
129.459,1918,6,ARM
28.3778,1918,7,ARM
59.9113,1918,8,ARM
11.974,1918,9,ARM
21.5529,1918,10,ARM
30.3045,1918,11,ARM
29.2942,1918,12,ARM
13.424,1919,1,ARM
30.5679,1919,2,ARM
60.5872,1919,3,ARM
75.0224,1919,4,ARM
105.261,1919,5,ARM
110.86,1919,6,ARM
50.6578,1919,7,ARM
23.7839,1919,8,ARM
30.3362,1919,9,ARM
56.6576,1919,10,ARM
30.9529,1919,11,ARM
16.0842,1919,12,ARM
25.4031,1920,1,ARM
26.5395,1920,2,ARM
41.7856,1920,3,ARM
70.3245,1920,4,ARM
128.759,1920,5,ARM
137.329,1920,6,ARM
91.22,1920,7,ARM
77.3942,1920,8,ARM
100.996,1920,9,ARM
73.7315,1920,10,ARM
57.8107,1920,11,ARM
9.99403,1920,12,ARM
15.0308,1921,1,ARM
23.7655,1921,2,ARM
40.1127,1921,3,ARM
105.744,1921,4,ARM
35.9606,1921,5,ARM
87.7566,1921,6,ARM
61.9751,1921,7,ARM
33.0266,1921,8,ARM
17.9024,1921,9,ARM
11.3409,1921,10,ARM
55.0498,1921,11,ARM
30.3598,1921,12,ARM
44.2406,1922,1,ARM
25.9341,1922,2,ARM
14.205,1922,3,ARM
80.432,1922,4,ARM
45.5636,1922,5,ARM
124.526,1922,6,ARM
108.192,1922,7,ARM
101.547,1922,8,ARM
78.4738,1922,9,ARM
28.0101,1922,10,ARM
39.7338,1922,11,ARM
18.5015,1922,12,ARM
22.7192,1923,1,ARM
20.0593,1923,2,ARM
40.9323,1923,3,ARM
85.0036,1923,4,ARM
62.2656,1923,5,ARM
85.1646,1923,6,ARM
50.7939,1923,7,ARM
51.8341,1923,8,ARM
29.3244,1923,9,ARM
31.6501,1923,10,ARM
4.21441,1923,11,ARM
18.0922,1923,12,ARM
13.5848,1924,1,ARM
28.2648,1924,2,ARM
51.1268,1924,3,ARM
63.1629,1924,4,ARM
52.9551,1924,5,ARM
72.3472,1924,6,ARM
28.8774,1924,7,ARM
23.9633,1924,8,ARM
29.4208,1924,9,ARM
41.3272,1924,10,ARM
26.8868,1924,11,ARM
12.6039,1924,12,ARM
15.1615,1925,1,ARM
1.3601,1925,2,ARM
29.9843,1925,3,ARM
55.3296,1925,4,ARM
54.9325,1925,5,ARM
60.9753,1925,6,ARM
29.1761,1925,7,ARM
19.6672,1925,8,ARM
30.492,1925,9,ARM
44.6922,1925,10,ARM
12.882,1925,11,ARM
40.571,1925,12,ARM
14.3709,1926,1,ARM
24.4583,1926,2,ARM
42.2927,1926,3,ARM
63.0473,1926,4,ARM
108.269,1926,5,ARM
75.9958,1926,6,ARM
87.5846,1926,7,ARM
17.9308,1926,8,ARM
38.5335,1926,9,ARM
14.9107,1926,10,ARM
10.079,1926,11,ARM
14.7146,1926,12,ARM
15.859,1927,1,ARM
29.3768,1927,2,ARM
18.9712,1927,3,ARM
74.0676,1927,4,ARM
91.8906,1927,5,ARM
59.6876,1927,6,ARM
52.313,1927,7,ARM
30.5816,1927,8,ARM
43.6331,1927,9,ARM
21.1402,1927,10,ARM
50.0355,1927,11,ARM
33.2693,1927,12,ARM
7.072,1928,1,ARM
60.4008,1928,2,ARM
41.1287,1928,3,ARM
46.0446,1928,4,ARM
82.2954,1928,5,ARM
82.6589,1928,6,ARM
42.9258,1928,7,ARM
30.9253,1928,8,ARM
39.796,1928,9,ARM
33.7657,1928,10,ARM
39.4038,1928,11,ARM
28.2547,1928,12,ARM
27.757,1929,1,ARM
42.5452,1929,2,ARM
39.9952,1929,3,ARM
57.1101,1929,4,ARM
95.6435,1929,5,ARM
59.4023,1929,6,ARM
38.2139,1929,7,ARM
23.9743,1929,8,ARM
56.3555,1929,9,ARM
19.1506,1929,10,ARM
10.6362,1929,11,ARM
18.9897,1929,12,ARM
7.18163,1930,1,ARM
42.124,1930,2,ARM
24.5539,1930,3,ARM
70.8864,1930,4,ARM
54.8468,1930,5,ARM
98.4677,1930,6,ARM
32.2763,1930,7,ARM
26.7526,1930,8,ARM
14.7683,1930,9,ARM
67.8193,1930,10,ARM
31.6874,1930,11,ARM
29.9573,1930,12,ARM
29.7087,1931,1,ARM
17.5549,1931,2,ARM
33.6642,1931,3,ARM
68.5031,1931,4,ARM
124.266,1931,5,ARM
64.0879,1931,6,ARM
103.185,1931,7,ARM
61.0891,1931,8,ARM
20.8969,1931,9,ARM
22.7145,1931,10,ARM
50.7484,1931,11,ARM
42.6669,1931,12,ARM
25.8079,1932,1,ARM
44.2086,1932,2,ARM
39.9995,1932,3,ARM
49.3601,1932,4,ARM
78.4054,1932,5,ARM
